wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info
18.0,52.9,52.9,4.7,8.8,2022-05-07T08:00:00-04:00,0.0,,100.0,52.9,1651910400000,0.09,7.0,"Mist, Light Rain",,1002.8,,50.1,90.03,,,"Rain, Overcast",,
20.0,53.8,53.8,1.5,12.2,2022-05-07T09:00:00-04:00,0.1,,97.4,53.8,1651914000000,0.13,33.0,"Mist, Rain, Heavy Rain, Light Rain",,1003.5,,51.2,90.99,,20.8,"Rain, Overcast",,
39.0,54.9,54.9,3.8,13.4,2022-05-07T10:00:00-04:00,0.1,,100.0,54.9,1651917600000,0.04,33.0,"Mist, Light Rain",,1003.3,,51.3,87.44,,23.0,"Rain, Overcast",,
39.0,53.9,53.9,3.6,14.6,2022-05-07T11:00:00-04:00,0.1,,100.0,53.9,1651921200000,0.0,33.0,"Mist, Light Drizzle, Light Rain",,1004.0,,50.2,87.4,,24.1,Overcast,,
28.0,53.8,53.8,2.0,16.3,2022-05-07T12:00:00-04:00,0.2,,100.0,53.8,1651924800000,0.01,53.0,"Mist, Light Rain",,1004.8,,50.1,87.16,,20.8,"Rain, Overcast",,
32.0,53.0,53.0,1.5,19.0,2022-05-07T13:00:00-04:00,0.2,,100.0,53.0,1651928400000,0.03,44.0,"Mist, Rain, Heavy Rain, Light Rain",,1005.1,,49.0,86.26,,29.6,"Rain, Overcast",,
31.0,53.0,53.0,2.9,16.7,2022-05-07T14:00:00-04:00,0.1,,100.0,53.0,1651932000000,0.02,32.0,"Mist, Light Rain",,1005.7,,48.4,84.33,,29.2,"Rain, Overcast",,
32.0,51.9,51.9,4.1,18.4,2022-05-07T15:00:00-04:00,0.1,,100.0,51.9,1651935600000,0.01,28.0,"Mist, Light Rain",,1006.4,,48.0,86.41,,32.9,"Rain, Overcast",,
30.0,51.9,51.9,3.4,17.6,2022-05-07T16:00:00-04:00,0.1,,100.0,51.9,1651939200000,0.05,21.0,"Mist, Light Rain",,1006.9,,48.0,86.58,,30.5,"Rain, Overcast",,
40.0,51.9,51.9,5.0,19.8,2022-05-07T17:00:00-04:00,0.1,,100.0,51.9,1651942800000,0.04,14.0,"Mist, Rain, Heavy Rain, Light Rain",,1007.9,,47.9,86.45,,32.0,"Rain, Overcast",,
29.0,51.0,51.0,3.4,20.9,2022-05-07T18:00:00-04:00,0.1,,100.0,51.0,1651946400000,0.01,19.0,"Mist, Light Rain",,1008.9,,47.1,86.54,,31.1,"Rain, Overcast",,
20.0,49.8,49.8,2.9,19.2,2022-05-07T19:00:00-04:00,0.0,,100.0,49.8,1651950000000,0.01,7.0,"Mist, Light Rain",,1009.8,,46.2,87.33,,31.5,"Rain, Overcast",43.5,
11.0,49.7,49.7,6.3,17.6,2022-05-07T20:00:00-04:00,0.0,,100.0,49.7,1651953600000,0.01,11.0,Light Rain,,1010.9,,45.1,84.01,,28.4,"Rain, Overcast",43.7,
12.0,48.7,48.7,6.6,19.1,2022-05-07T21:00:00-04:00,,,100.0,48.7,1651957200000,0.01,,"Mist, Light Rain",,1011.8,,45.1,87.19,,31.9,"Rain, Overcast",42.1,
19.0,47.8,47.8,6.4,19.9,2022-05-07T22:00:00-04:00,,,100.0,47.8,1651960800000,0.0,,"Mist, Light Rain",,1012.7,,44.1,87.21,,28.9,Overcast,40.7,
11.0,46.9,46.9,3.6,14.7,2022-05-07T23:00:00-04:00,,,99.6,46.9,1651964400000,0.02,,"Mist, Light Rain",,1013.5,,43.2,86.98,,29.3,"Rain, Overcast",40.7,
29.0,46.8,46.8,6.5,18.8,2022-05-08T00:00:00-04:00,,,98.2,46.8,1651968000000,0.02,,"Mist, Light Rain",,1013.9,,43.2,87.04,,31.0,"Rain, Overcast",39.7,
20.0,46.8,46.8,6.4,17.6,2022-05-08T01:00:00-04:00,,,100.0,46.8,1651971600000,0.0,,"Light Drizzle, Light Rain",,1014.0,,42.3,84.27,,30.4,Overcast,39.9,
21.0,46.8,46.8,8.3,17.8,2022-05-08T02:00:00-04:00,,,100.0,46.8,1651975200000,0.0,,Light Drizzle,,1013.9,,41.1,80.65,,29.1,Overcast,39.8,
20.0,45.9,45.9,5.4,16.5,2022-05-08T03:00:00-04:00,,,100.0,45.9,1651978800000,0.0,,"Light Drizzle, Light Rain",,1014.0,,41.1,83.23,,30.2,Overcast,39.0,
19.0,45.9,45.9,9.9,17.6,2022-05-08T04:00:00-04:00,,,100.0,45.9,1651982400000,0.0,,Light Drizzle,,1014.3,,39.2,77.28,,28.3,Overcast,38.7,
20.0,45.8,45.8,9.9,16.6,2022-05-08T05:00:00-04:00,,,100.0,45.8,1651986000000,0.0,,,,1014.7,,39.1,77.07,,29.6,Overcast,38.9,
20.0,44.8,44.8,9.9,15.0,2022-05-08T06:00:00-04:00,,,100.0,44.8,1651989600000,0.0,,,,1015.3,,39.1,80.23,,28.9,Overcast,38.0,
10.0,44.7,44.7,4.3,13.7,2022-05-08T07:00:00-04:00,0.1,,100.0,44.7,1651993200000,0.0,14.0,"Light Drizzle, Light Rain",,1016.4,,39.9,83.17,,27.7,Overcast,38.2,
10.0,44.7,44.7,9.9,17.7,2022-05-08T08:00:00-04:00,0.2,,100.0,44.7,1651996800000,0.0,48.0,,,1017.0,,38.2,77.81,,,Overcast,37.2,
29.0,46.7,46.7,9.9,16.7,2022-05-08T09:00:00-04:00,0.3,,100.0,46.7,1652000400000,0.0,74.0,,,1017.9,,37.3,69.68,,28.4,Overcast,40.0,
29.0,48.5,48.5,9.9,17.4,2022-05-08T10:00:00-04:00,0.4,,100.0,48.5,1652004000000,0.0,99.0,,,1018.2,,38.0,66.87,,32.2,Overcast,42.2,
21.0,50.9,50.9,9.9,18.9,2022-05-08T11:00:00-04:00,0.4,,99.2,50.9,1652007600000,0.0,117.0,,,1018.3,,38.9,63.38,,30.2,Overcast,,
40.0,51.8,51.8,9.9,19.0,2022-05-08T12:00:00-04:00,0.4,,100.0,51.8,1652011200000,0.0,109.0,,,1018.5,,37.2,57.26,,30.8,Overcast,,
29.0,51.9,51.9,9.9,15.6,2022-05-08T13:00:00-04:00,0.5,,99.2,51.9,1652014800000,0.0,127.0,,,1018.9,,37.2,57.14,,29.3,Overcast,,
29.0,53.8,53.8,9.9,16.8,2022-05-08T14:00:00-04:00,0.6,,98.8,53.8,1652018400000,0.0,154.0,,,1018.8,,38.0,55.06,,26.4,Overcast,,
40.0,54.9,54.9,9.9,13.4,2022-05-08T15:00:00-04:00,0.6,,99.2,54.9,1652022000000,0.0,170.0,,,1018.6,,38.0,52.73,,28.6,Overcast,,
47.0,55.8,55.8,9.9,15.9,2022-05-08T16:00:00-04:00,0.4,,99.2,55.8,1652025600000,0.0,119.0,,,1018.5,,37.1,49.38,,24.2,Overcast,,
59.0,54.9,54.9,9.9,15.5,2022-05-08T17:00:00-04:00,0.3,,96.4,54.9,1652029200000,0.0,88.0,,,1018.6,,39.0,54.86,,,Overcast,,
39.0,56.7,56.7,9.9,13.3,2022-05-08T18:00:00-04:00,0.3,,94.7,56.7,1652032800000,0.0,78.0,,,1018.9,,38.9,51.2,,19.7,Overcast,,
39.0,56.7,56.7,9.9,10.8,2022-05-08T19:00:00-04:00,0.1,,99.2,56.7,1652036400000,0.0,21.0,,,1019.4,,37.1,47.77,,,Overcast,,
48.0,55.7,55.7,9.9,9.7,2022-05-08T20:00:00-04:00,0.0,,96.0,55.7,1652040000000,0.0,10.0,,,1020.2,,35.2,46.01,,,Overcast,,
38.0,54.6,54.6,9.9,4.4,2022-05-08T21:00:00-04:00,,,98.8,54.6,1652043600000,0.0,,,,1020.4,,34.6,46.68,,,Overcast,,
28.0,52.4,52.4,9.9,3.4,2022-05-08T22:00:00-04:00,,,30.8,52.4,1652047200000,0.0,,,,1020.7,,36.4,54.16,,,Partially cloudy,,
341.0,49.3,49.3,9.9,7.2,2022-05-08T23:00:00-04:00,,,24.4,49.3,1652050800000,0.0,,,,1020.8,,37.2,63.07,,,Clear,46.2,
355.0,46.7,46.7,9.9,6.5,2022-05-09T00:00:00-04:00,,,24.4,46.7,1652054400000,0.0,,,,1021.3,,38.7,73.65,,,Clear,43.4,
38.0,47.9,47.9,9.9,3.0,2022-05-09T01:00:00-04:00,,,0.0,47.9,1652058000000,0.0,,,,1021.4,,40.5,75.52,,,Clear,,
359.0,47.1,47.1,9.9,0.4,2022-05-09T02:00:00-04:00,,,24.4,47.1,1652061600000,0.0,,,,1021.1,,38.7,72.35,,,Clear,,
8.0,45.2,45.2,9.9,3.6,2022-05-09T03:00:00-04:00,,,24.4,45.2,1652065200000,0.0,,,,1020.8,,37.8,74.98,,,Clear,43.7,
342.0,43.8,43.8,9.9,7.7,2022-05-09T04:00:00-04:00,,,31.6,43.8,1652068800000,0.0,,,,1020.7,,37.2,77.62,,,Partially cloudy,39.3,
341.0,43.6,43.6,9.9,7.8,2022-05-09T05:00:00-04:00,,,44.6,43.6,1652072400000,0.0,,,,1020.8,,35.9,74.1,,,Partially cloudy,39.1,
341.0,43.7,43.7,9.9,10.0,2022-05-09T06:00:00-04:00,0.0,,24.4,43.7,1652076000000,0.0,4.0,,,1021.5,,35.1,71.64,,,Clear,38.2,
341.0,46.7,46.7,9.9,9.8,2022-05-09T07:00:00-04:00,0.1,,24.4,46.7,1652079600000,0.0,16.0,,,1022.3,,35.9,65.71,,,Clear,42.0,
1.0,51.9,51.9,9.9,11.3,2022-05-09T08:00:00-04:00,0.2,,0.0,51.9,1652083200000,0.0,69.0,,,1023.1,,33.2,48.72,,,Clear,,
30.0,55.0,55.0,9.9,14.4,2022-05-09T09:00:00-04:00,0.2,,0.0,55.0,1652086800000,0.0,58.0,,,1023.6,,28.2,35.58,,,Clear,,
30.0,57.7,57.7,9.9,13.3,2022-05-09T10:00:00-04:00,0.2,,0.0,57.7,1652090400000,0.0,58.0,,,1024.0,,26.0,29.5,,23.0,Clear,,
29.0,60.9,60.9,9.9,12.6,2022-05-09T11:00:00-04:00,0.3,,0.0,60.9,1652094000000,0.0,72.0,,,1024.1,,26.1,26.38,,,Clear,,
28.0,63.8,63.8,9.9,12.6,2022-05-09T12:00:00-04:00,0.5,,0.0,63.8,1652097600000,0.0,146.0,,,1024.0,,26.9,24.61,,17.2,Clear,,
60.0,64.8,64.8,9.9,12.3,2022-05-09T13:00:00-04:00,3.7,,2.0,64.8,1652101200000,0.0,1015.0,,,1023.4,,29.0,25.86,,,Clear,,
41.0,67.7,67.7,9.9,10.1,2022-05-09T14:00:00-04:00,3.0,,2.0,67.7,1652104800000,0.0,837.0,,,1023.1,,29.0,23.42,,,Clear,,
49.0,69.0,69.0,9.9,10.1,2022-05-09T15:00:00-04:00,0.3,,0.0,69.0,1652108400000,0.0,95.0,,,1022.7,,32.9,26.32,,20.8,Clear,,
32.0,69.8,69.8,9.9,8.0,2022-05-09T16:00:00-04:00,0.3,,0.0,69.8,1652112000000,0.0,76.0,,,1022.3,,30.1,22.78,,,Clear,,
40.0,69.9,69.9,9.9,7.2,2022-05-09T17:00:00-04:00,1.9,,0.0,69.9,1652115600000,0.0,535.0,,,1022.2,,32.9,25.44,,,Clear,,
68.0,69.0,69.0,9.9,7.7,2022-05-09T18:00:00-04:00,0.2,,0.0,69.0,1652119200000,0.0,55.0,,,1022.4,,35.4,28.95,,,Clear,,
69.0,66.8,66.8,9.9,7.7,2022-05-09T19:00:00-04:00,0.1,,0.0,66.8,1652122800000,0.0,32.0,,,1022.4,,35.7,31.65,,,Clear,,
51.0,63.9,63.9,9.9,7.5,2022-05-09T20:00:00-04:00,0.1,,0.0,63.9,1652126400000,0.0,17.0,,,1023.0,,36.6,36.32,,,Clear,,
67.0,62.5,62.5,9.9,4.3,2022-05-09T21:00:00-04:00,,,0.0,62.5,1652130000000,0.0,,,,1023.4,,34.3,34.78,,,Clear,,
359.0,59.1,59.1,9.9,0.3,2022-05-09T22:00:00-04:00,,,0.0,59.1,1652133600000,0.0,,,,1023.8,,39.0,47.22,,,Clear,,
360.0,54.3,54.3,9.9,4.2,2022-05-09T23:00:00-04:00,,,44.6,54.3,1652137200000,0.0,,,,1024.2,,41.9,62.64,,,Partially cloudy,,
9.0,53.1,53.1,9.9,5.2,2022-05-10T00:00:00-04:00,,,44.6,53.1,1652140800000,0.0,,,,1024.4,,41.8,65.48,,,Partially cloudy,,
17.0,52.1,52.1,9.9,3.2,2022-05-10T01:00:00-04:00,,,44.6,52.1,1652144400000,0.0,,,,1024.8,,39.6,62.15,,,Partially cloudy,,
12.0,52.3,52.3,9.9,5.7,2022-05-10T02:00:00-04:00,,,44.6,52.3,1652148000000,0.0,,,,1024.4,,41.5,66.58,,,Partially cloudy,,
350.0,50.5,50.5,9.9,4.8,2022-05-10T03:00:00-04:00,,,24.4,50.5,1652151600000,0.0,,,,1024.1,,39.6,65.93,,,Clear,,
26.0,51.3,51.3,9.9,8.0,2022-05-10T04:00:00-04:00,,,79.3,51.3,1652155200000,0.0,,,,1024.4,,35.9,55.54,,,Overcast,,
350.0,50.6,50.6,9.9,10.0,2022-05-10T05:00:00-04:00,,,79.3,50.6,1652158800000,0.0,,,,1024.7,,31.0,46.85,,,Overcast,,
1.0,50.7,50.7,9.9,9.9,2022-05-10T06:00:00-04:00,0.0,,24.4,50.7,1652162400000,0.0,5.0,,,1025.6,,28.9,42.74,,,Clear,,
10.0,53.5,53.5,9.9,12.3,2022-05-10T07:00:00-04:00,0.1,,24.4,53.5,1652166000000,0.0,14.0,,,1026.2,,25.1,32.99,,,Clear,,
10.0,56.7,56.7,9.9,15.5,2022-05-10T08:00:00-04:00,0.3,,24.4,56.7,1652169600000,0.0,79.0,,,1027.0,,22.1,25.93,,24.2,Clear,,
20.0,60.0,60.0,9.9,14.6,2022-05-10T09:00:00-04:00,0.2,,24.4,60.0,1652173200000,0.0,69.0,,,1027.4,,26.2,27.3,,25.3,Clear,,
20.0,62.9,62.9,9.9,17.8,2022-05-10T10:00:00-04:00,0.2,,0.0,62.9,1652176800000,0.0,55.0,,,1027.6,,29.0,27.69,,,Clear,,
20.0,65.9,65.9,9.9,13.7,2022-05-10T11:00:00-04:00,0.4,,25.3,65.9,1652180400000,0.0,118.0,,,1027.5,,31.0,27.04,,,Partially cloudy,,
50.0,68.0,68.0,9.9,14.8,2022-05-10T12:00:00-04:00,0.7,,24.4,68.0,1652184000000,0.0,188.0,,,1027.3,,35.9,30.59,,24.2,Clear,,
47.0,71.0,71.0,9.9,12.5,2022-05-10T13:00:00-04:00,3.6,,25.3,71.0,1652187600000,0.0,995.0,,,1026.6,,37.8,29.75,,24.1,Partially cloudy,,
20.0,72.8,72.8,9.9,15.7,2022-05-10T14:00:00-04:00,2.9,,26.4,72.8,1652191200000,0.0,797.0,,,1025.6,,38.0,28.22,,26.4,Partially cloudy,,
33.0,72.9,72.9,9.9,11.4,2022-05-10T15:00:00-04:00,0.4,,24.4,72.9,1652194800000,0.0,107.0,,,1025.3,,39.6,29.98,,20.8,Clear,,
67.0,72.1,72.1,9.9,14.7,2022-05-10T16:00:00-04:00,0.3,,24.4,72.1,1652198400000,0.0,74.0,,,1024.5,,41.9,33.58,,19.7,Clear,,
60.0,71.9,71.9,9.9,15.7,2022-05-10T17:00:00-04:00,1.5,,44.6,71.9,1652202000000,0.0,422.0,,,1024.3,,40.7,32.33,,22.0,Partially cloudy,,
50.0,71.0,71.0,9.9,15.5,2022-05-10T18:00:00-04:00,0.2,,44.6,71.0,1652205600000,0.0,55.0,,,1024.5,,37.9,29.92,,17.2,Partially cloudy,,
60.0,69.9,69.9,9.9,13.4,2022-05-10T19:00:00-04:00,0.1,,44.6,69.9,1652209200000,0.0,32.0,,,1024.6,,36.9,29.76,,,Partially cloudy,,
68.0,67.7,67.7,9.9,8.8,2022-05-10T20:00:00-04:00,0.1,,44.6,67.7,1652212800000,0.0,15.0,,,1024.7,,35.1,29.9,,,Partially cloudy,,
46.0,64.7,64.7,9.9,5.8,2022-05-10T21:00:00-04:00,,,24.8,64.7,1652216400000,0.0,,,,1025.3,,36.2,34.69,,,Clear,,
122.0,62.6,62.6,9.9,4.2,2022-05-10T22:00:00-04:00,,,26.4,62.6,1652220000000,0.0,,,,1025.8,,39.1,41.82,,,Partially cloudy,,
0.0,61.1,61.1,9.9,0.0,2022-05-10T23:00:00-04:00,,,24.4,61.1,1652223600000,0.0,,,,1025.9,,38.5,43.14,,,Clear,,
0.0,58.1,58.1,9.9,0.0,2022-05-11T00:00:00-04:00,,,24.4,58.1,1652227200000,0.0,,,,1025.9,,41.1,52.96,,,Clear,,
1.0,56.2,56.2,9.9,0.3,2022-05-11T01:00:00-04:00,,,28.0,56.2,1652230800000,0.0,,,,1025.6,,44.0,63.64,,,Partially cloudy,,
355.0,54.4,54.4,9.9,5.8,2022-05-11T02:00:00-04:00,,,24.4,54.4,1652234400000,0.0,,,,1025.3,,42.7,64.64,,,Clear,,
30.0,53.4,53.4,9.9,6.7,2022-05-11T03:00:00-04:00,,,0.0,53.4,1652238000000,0.0,,,,1024.8,,42.7,66.74,,,Clear,,
48.0,53.7,53.7,9.9,5.6,2022-05-11T04:00:00-04:00,,,0.0,53.7,1652241600000,0.0,,,,1024.6,,39.2,57.64,,,Clear,,
39.0,54.3,54.3,9.9,7.6,2022-05-11T05:00:00-04:00,,,0.0,54.3,1652245200000,0.0,,,,1024.5,,35.2,48.34,,,Clear,,
350.0,52.2,52.2,9.9,8.8,2022-05-11T06:00:00-04:00,0.0,,24.4,52.2,1652248800000,0.0,6.0,,,1024.4,,36.1,54.14,,,Clear,,
10.0,55.3,55.3,9.9,10.8,2022-05-11T07:00:00-04:00,0.1,,24.4,55.3,1652252400000,0.0,14.0,,,1024.7,,35.5,47.12,,,Clear,,
10.0,59.9,59.9,9.9,13.3,2022-05-11T08:00:00-04:00,0.7,,0.0,59.9,1652256000000,0.0,186.0,,,1025.1,,33.2,36.56,,,Clear,,
19.0,63.8,63.8,9.9,13.5,2022-05-11T09:00:00-04:00,0.3,,0.0,63.8,1652259600000,0.0,72.0,,,1025.0,,34.1,32.88,,,Clear,,
21.0,65.8,65.8,9.9,14.4,2022-05-11T10:00:00-04:00,0.2,,24.4,65.8,1652263200000,0.0,58.0,,,1024.8,,39.9,38.66,,,Clear,,
29.0,67.8,67.8,9.9,13.4,2022-05-11T11:00:00-04:00,0.2,,48.2,67.8,1652266800000,0.0,69.0,,,1024.7,,41.3,38.03,,17.2,Partially cloudy,,
40.0,69.8,69.8,9.9,16.6,2022-05-11T12:00:00-04:00,0.8,,88.9,69.8,1652270400000,0.0,209.0,,,1024.3,,45.1,41.01,,,Overcast,,
31.0,71.7,71.7,9.9,14.7,2022-05-11T13:00:00-04:00,3.8,,88.9,71.7,1652274000000,0.0,1043.0,,,1023.7,,47.2,41.71,,19.7,Overcast,,
30.0,72.8,72.8,9.9,11.2,2022-05-11T14:00:00-04:00,0.5,,89.7,72.8,1652277600000,0.0,137.0,,,1023.2,,48.1,41.57,,19.7,Overcast,,
51.0,71.8,71.8,9.9,17.6,2022-05-11T15:00:00-04:00,0.7,,99.2,71.8,1652281200000,0.0,202.0,,,1023.3,,48.9,44.31,,25.3,Overcast,,
58.0,71.0,71.0,9.9,12.3,2022-05-11T16:00:00-04:00,0.5,,98.8,71.0,1652284800000,0.0,128.0,,,1023.1,,50.1,47.51,,19.7,Overcast,,
60.0,69.2,69.2,9.9,9.9,2022-05-11T17:00:00-04:00,0.3,,100.0,69.2,1652288400000,0.0,74.0,,,1023.3,,51.9,54.13,,,Overcast,,
50.0,70.0,70.0,9.9,9.0,2022-05-11T18:00:00-04:00,0.2,,89.3,70.0,1652292000000,0.0,48.0,,,1023.6,,51.2,51.35,,19.7,Overcast,,
39.0,69.9,69.9,9.9,4.9,2022-05-11T19:00:00-04:00,0.1,,89.3,69.9,1652295600000,0.0,37.0,,,1023.4,,52.1,53.24,,,Overcast,,
78.0,66.9,66.9,9.9,6.4,2022-05-11T20:00:00-04:00,0.1,,90.1,66.9,1652299200000,0.0,18.0,,,1023.5,,53.0,61.1,,,Overcast,,
79.0,64.8,64.8,9.9,5.5,2022-05-11T21:00:00-04:00,,,24.4,64.8,1652302800000,0.0,,,,1023.3,,52.2,63.69,,,Clear,,
12.0,65.4,65.4,9.9,0.3,2022-05-11T22:00:00-04:00,,,24.4,65.4,1652306400000,0.0,,,,1023.7,,51.4,60.54,,,Clear,,
343.0,64.3,64.3,9.9,3.2,2022-05-11T23:00:00-04:00,,,24.4,64.3,1652310000000,0.0,,,,1023.4,,51.3,62.6,,,Clear,,
350.0,62.1,62.1,9.9,5.6,2022-05-12T00:00:00-04:00,,,44.6,62.1,1652313600000,0.0,,,,1023.3,,52.1,69.6,,,Partially cloudy,,
28.0,59.7,59.7,9.9,4.2,2022-05-12T01:00:00-04:00,,,44.6,59.7,1652317200000,0.0,,,,1023.2,,53.0,78.46,,,Partially cloudy,,
56.0,59.6,59.6,9.9,4.2,2022-05-12T02:00:00-04:00,,,44.6,59.6,1652320800000,0.0,,,,1023.3,,53.0,78.69,,,Partially cloudy,,
20.0,58.3,58.3,9.9,3.3,2022-05-12T03:00:00-04:00,,,79.3,58.3,1652324400000,0.0,,,,1023.1,,51.9,79.5,,,Overcast,,
31.0,58.4,58.4,9.9,6.5,2022-05-12T04:00:00-04:00,,,79.3,58.4,1652328000000,0.0,,,,1022.7,,52.1,79.56,,,Overcast,,
39.0,57.4,57.4,9.9,7.7,2022-05-12T05:00:00-04:00,,,44.6,57.4,1652331600000,0.0,,,,1022.6,,52.1,82.46,,,Partially cloudy,,
11.0,57.5,57.5,9.9,8.7,2022-05-12T06:00:00-04:00,0.0,,28.0,57.5,1652335200000,0.0,5.0,,,1022.6,,52.2,82.58,,,Partially cloudy,,
30.0,58.7,58.7,9.9,8.8,2022-05-12T07:00:00-04:00,0.1,,100.0,58.7,1652338800000,0.0,25.0,,,1023.1,,53.2,81.88,,,Overcast,,
31.0,59.9,59.9,9.9,12.4,2022-05-12T08:00:00-04:00,0.1,,100.0,59.9,1652342400000,0.0,37.0,,,1023.7,,54.2,81.33,,,Overcast,,
29.0,60.9,60.9,9.9,13.4,2022-05-12T09:00:00-04:00,0.1,,100.0,60.9,1652346000000,0.0,33.0,,,1024.2,,55.2,81.53,,,Overcast,,
21.0,61.1,61.1,9.9,12.3,2022-05-12T10:00:00-04:00,0.4,,100.0,61.1,1652349600000,0.0,111.0,,,1024.4,,56.1,83.37,,,Overcast,,
39.0,67.6,67.6,9.9,8.2,2022-05-12T11:00:00-04:00,0.5,,100.0,67.6,1652353200000,0.0,128.0,,,1024.7,,56.9,68.69,,,Overcast,,
49.0,67.7,67.7,9.9,5.9,2022-05-12T12:00:00-04:00,0.7,,100.0,67.7,1652356800000,0.0,202.0,,,1024.6,,57.8,70.65,,,Overcast,,
48.0,68.9,68.9,9.9,12.2,2022-05-12T13:00:00-04:00,0.4,,100.0,68.9,1652360400000,0.0,107.0,,,1024.3,,59.0,70.61,,,Overcast,,
42.0,71.7,71.7,9.9,8.9,2022-05-12T14:00:00-04:00,0.5,,99.2,71.7,1652364000000,0.0,139.0,,,1024.1,,60.2,67.08,,,Overcast,,
51.0,72.9,72.9,9.9,10.1,2022-05-12T15:00:00-04:00,0.5,,90.1,72.9,1652367600000,0.0,127.0,,,1023.9,,60.3,64.58,,,Overcast,,
60.0,72.0,72.0,9.9,10.0,2022-05-12T16:00:00-04:00,0.2,,98.8,72.0,1652371200000,0.0,65.0,,,1023.5,,60.3,66.77,,,Overcast,,
49.0,70.7,70.7,9.9,8.5,2022-05-12T17:00:00-04:00,0.1,,99.2,70.7,1652374800000,0.0,21.0,,,1023.5,,61.1,71.79,,,Overcast,,
51.0,70.8,70.8,9.9,17.4,2022-05-12T18:00:00-04:00,0.2,,100.0,70.8,1652378400000,0.0,53.0,,,1023.5,,61.2,71.59,,,Overcast,,
81.0,69.7,69.7,8.5,7.8,2022-05-12T19:00:00-04:00,0.1,,100.0,69.7,1652382000000,0.0,30.0,Light Drizzle,,1023.4,,62.3,77.24,,,Overcast,,
108.0,66.7,66.7,9.9,4.6,2022-05-12T20:00:00-04:00,0.1,,89.7,66.7,1652385600000,0.0,15.0,,,1023.5,,62.3,85.76,,,Overcast,,
122.0,66.6,66.6,9.9,4.2,2022-05-12T21:00:00-04:00,,,100.0,66.6,1652389200000,0.0,,,,1023.8,,62.2,85.9,,,Overcast,,
108.0,65.7,65.7,9.9,4.6,2022-05-12T22:00:00-04:00,,,90.1,65.7,1652392800000,0.0,,,,1023.8,,61.3,85.5,,,Overcast,,
71.0,65.7,65.7,9.9,4.5,2022-05-12T23:00:00-04:00,,,100.0,65.7,1652396400000,0.0,,,,1023.5,,60.4,83.13,,,Overcast,,
74.0,64.9,64.9,9.9,4.9,2022-05-13T00:00:00-04:00,,,100.0,64.9,1652400000000,0.0,,,,1023.6,,60.4,85.34,,,Overcast,,
60.0,64.8,64.8,9.9,7.5,2022-05-13T01:00:00-04:00,,,100.0,64.8,1652403600000,0.0,,,,1023.1,,60.4,85.49,,,Overcast,,
68.0,64.7,64.7,9.6,9.8,2022-05-13T02:00:00-04:00,,,100.0,64.7,1652407200000,0.0,,Mist,,1022.7,,60.3,85.54,,,Overcast,,
50.0,63.9,63.9,6.0,7.8,2022-05-13T03:00:00-04:00,,,100.0,63.9,1652410800000,0.0,,"Mist, Light Drizzle",,1022.2,,60.3,88.05,,,Overcast,,
39.0,63.9,63.9,3.8,7.9,2022-05-13T04:00:00-04:00,,,100.0,63.9,1652414400000,0.0,,"Mist, Light Drizzle",,1021.9,,61.1,90.58,,,Overcast,,
39.0,63.9,63.9,5.1,6.6,2022-05-13T05:00:00-04:00,,,100.0,63.9,1652418000000,0.0,,"Mist, Light Drizzle",,1022.1,,61.1,90.63,,,Overcast,,
49.0,63.9,63.9,4.0,8.8,2022-05-13T06:00:00-04:00,,,100.0,63.9,1652421600000,0.14,,"Mist, Light Rain",,1022.3,,61.1,90.57,,,"Rain, Overcast",,
41.0,63.9,63.9,9.5,9.9,2022-05-13T07:00:00-04:00,0.1,,100.0,63.9,1652425200000,0.0,23.0,Mist,,1022.1,,61.1,90.56,,,Overcast,,
40.0,64.1,64.1,5.0,8.8,2022-05-13T08:00:00-04:00,0.1,,100.0,64.1,1652428800000,0.0,16.0,"Mist, Light Rain",,1022.7,,61.1,90.02,,,Overcast,,
41.0,64.8,64.8,7.0,12.3,2022-05-13T09:00:00-04:00,0.2,,100.0,64.8,1652432400000,0.0,67.0,,,1022.7,,62.1,90.79,,,Overcast,,
50.0,65.7,65.7,9.9,8.8,2022-05-13T10:00:00-04:00,0.2,,100.0,65.7,1652436000000,0.0,56.0,,,1022.3,,61.3,85.6,,,Overcast,,
49.0,66.7,66.7,9.9,9.8,2022-05-13T11:00:00-04:00,0.4,,100.0,66.7,1652439600000,0.0,113.0,,,1022.7,,62.3,85.69,,,Overcast,,
49.0,67.7,67.7,8.5,9.8,2022-05-13T12:00:00-04:00,0.5,,100.0,67.7,1652443200000,0.0,141.0,Mist,,1022.8,,63.1,85.13,,,Overcast,,
69.0,66.7,66.7,8.6,7.9,2022-05-13T13:00:00-04:00,0.5,,100.0,66.7,1652446800000,0.0,133.0,Mist,,1022.4,,63.1,88.2,,,Overcast,,
64.0,69.4,69.4,9.9,7.4,2022-05-13T14:00:00-04:00,0.3,,100.0,69.4,1652450400000,0.0,88.0,,,1022.2,,63.8,82.45,,,Overcast,,
121.0,70.8,70.8,9.9,7.9,2022-05-13T15:00:00-04:00,0.2,,100.0,70.8,1652454000000,0.0,48.0,,,1021.7,,64.3,79.77,,,Overcast,,
