X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.0532319351785,38.8589777249547,Eads St & 15th St S,classic,082469cc-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:00:14+00,6,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.858971,-77.05323,2023/04/19 22:02:43+00,101088044
-76.9776855016263,38.8573752206,Fort Stanton Rec Center,classic,7641069c-42a6-4e3e-9769-7df51da6978d,active,2023/04/19 22:00:22+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.857369,-76.977688,2023/04/19 22:02:43+00,101088045
-76.9612842479693,38.8904678035914,Anacostia Ave & East Capitol St NE,classic,5a3453ad-43af-495d-ba1f-e8be6b66e2e8,active,2023/04/19 22:00:35+00,7,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.890461,-76.96128,2023/04/19 22:02:43+00,101088046
-77.0824663267183,38.8027478916564,Eisenhower Ave & Ike Dr,classic,b8ba3b0d-9efa-4093-8baa-bb3e7d384c46,active,2023/04/19 22:00:36+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.802738,-77.082463,2023/04/19 22:02:43+00,101088047
-77.3665018293596,38.9414993880206,South Gate Community Center,classic,9c8b35b2-fcab-4142-957d-5bb845374685,active,2023/04/19 22:00:36+00,5,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.941496,-77.366499,2023/04/19 22:02:43+00,101088048
-77.2331703018972,38.9206988241836,Greensboro Metro East,classic,082638f2-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:00:31+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,"Fairfax, VA",,38.920687,-77.233165,2023/04/19 22:02:43+00,101088049
-76.9796325865095,38.8978142651687,Rosedale Rec Center,classic,92dd5072-b877-45d6-ba24-c5acbe66733b,active,2023/04/19 22:00:45+00,1,0,18,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.897808,-76.979634,2023/04/19 22:02:43+00,101088050
-77.1887077221266,38.9001048918593,West Falls Church Metro,classic,825f1146-bd56-4b4a-acfa-ff9d95472723,active,2023/04/19 22:00:43+00,17,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,"Fairfax, VA",,38.9001,-77.1887,2023/04/19 22:02:43+00,101088051
-77.0492665493159,38.8227474713906,Potomac Ave & Main Line Blvd,classic,08261ccf-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:00:44+00,11,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,"Alexandria, VA",,38.822738,-77.049265,2023/04/19 22:02:43+00,101088052
-77.0492321926117,38.8564300951471,Crystal Dr & 20th St S,classic,08246c35-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:00:46+00,9,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,"Arlington, VA",,38.856425,-77.049232,2023/04/19 22:02:43+00,101088053
-77.0177729881878,38.8768341694983,4th & M St SW,classic,08247896-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:00:49+00,0,0,27,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,"Washington, DC",,38.876823,-77.017774,2023/04/19 22:02:43+00,101088054
-77.0856453901218,38.9097117100678,Hardy Rec Center,classic,d8a01502-8d6c-449f-852d-d6b409e56e11,active,2023/04/19 22:00:49+00,12,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",42,"Washington, DC",,38.909701,-77.085646,2023/04/19 22:02:43+00,101088055
-76.937354598547,38.9695864342458,Baltimore Ave & Van Buren St / Riverdale Park Station,classic,3c8cebaf-4155-47d8-8272-9d65831f33b8,active,2023/04/19 22:00:55+00,10,0,6,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,Prince George's County,,38.969581,-76.937349,2023/04/19 22:02:43+00,101088056
-76.960702075847,38.9219968373612,South Dakota Ave & 33rd St NE,classic,115f58ec-eddc-40cf-a789-13517d5df2a4,active,2023/04/19 22:00:52+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.921986,-76.960696,2023/04/19 22:02:43+00,101088057
-77.0056512887547,38.9023921504774,1st & K St NE,classic,b8b6903d-fabc-48aa-af9b-2c5fb29344b9,active,2023/04/19 22:00:51+00,2,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",42,"Washington, DC",,38.902386,-77.005649,2023/04/19 22:02:43+00,101088058
-77.0252421111507,38.8804451600152,Maine Ave & 9th St SW,classic,f33b7c9d-11ff-4059-94e4-4a1206acd7a6,active,2023/04/19 22:00:51+00,3,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.88044,-77.025236,2023/04/19 22:02:43+00,101088059
-77.0119922495213,38.9038240000534,1st & L St NW,classic,314fc12d-7275-4936-a245-a1febd3c95df,active,2023/04/19 22:00:56+00,9,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.903819,-77.011987,2023/04/19 22:02:43+00,101088060
-77.1189341758656,38.8143103576642,Holmes Run Pkwy & N Pickett St,classic,fe33785a-90bb-40e0-9dce-91968006a5c6,active,2023/04/19 22:01:00+00,5,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.814305,-77.11893,2023/04/19 22:02:43+00,101088061
-77.0007398462639,38.8767544442732,4th & M St SE,classic,9a93cdb5-bd4e-43b8-87f3-81dc9063999f,active,2023/04/19 22:02:02+00,4,0,13,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.876751,-77.000736,2023/04/19 22:02:43+00,101088062
-77.0497799982026,38.8324403685483,Main Line Blvd & E Glebe,classic,1b02c95b-63f9-41cd-8c0d-90334a29c7ce,active,2023/04/19 22:01:01+00,14,0,5,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,"Alexandria, VA",,38.832431,-77.049772,2023/04/19 22:02:43+00,101088063
-77.0469209289957,38.8983110849976,21st St & G st NW,classic,8429af9f-3adc-4db6-b96a-7fd9c75fe3a3,active,2023/04/19 22:01:02+00,17,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.898302,-77.046913,2023/04/19 22:02:43+00,101088064
-77.3518379420974,38.9736321154641,Reston Pkwy & Bennington Woods Rd,classic,a0121df5-4df5-425f-afb8-77dc94dc6d1b,active,2023/04/19 22:01:06+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.973625,-77.351837,2023/04/19 22:02:43+00,101088065
-77.0478431565184,38.8295494609216,Potomac Ave & Swann Ave,classic,0826315d-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:09+00,7,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,"Alexandria, VA",,38.829545,-77.047844,2023/04/19 22:02:43+00,101088066
-77.0559095320901,38.8060067031806,King St & Peyton St,classic,8321ef62-caa3-45ea-95b2-4a4a97964625,active,2023/04/19 22:01:10+00,7,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,"Alexandria, VA",,38.806002,-77.055911,2023/04/19 22:02:43+00,101088067
-76.9401359086685,38.9554899705512,Baltimore Ave & Jefferson St,classic,5efd5ecc-a734-4e7b-9142-a500a317df60,active,2023/04/19 22:01:12+00,4,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.95548,-76.940133,2023/04/19 22:02:43+00,101088068
-77.1128777800582,39.0475415129868,North Bethesda Metro,classic,eda4c5ee-faf7-4dae-b135-3065deb46ffe,active,2023/04/19 22:01:12+00,20,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.04753,-77.11287,2023/04/19 22:02:43+00,101088069
-77.2299743393621,38.8701049973848,Merrifield Cinema & Merrifield Town Center,classic,65c9578a-8bda-4908-b626-06371c09338b,active,2023/04/19 22:01:13+00,2,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.870093,-77.22997,2023/04/19 22:02:43+00,101088070
-77.0314993906422,38.9308093326729,Park Rd & Holmead Pl NW,classic,08247e59-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:20+00,27,0,4,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"KEY,CREDITCARD",42,"Washington, DC",,38.9308,-77.0315,2023/04/19 22:02:43+00,101088071
-77.0430784537346,38.8922229078203,19th St & Constitution Ave NW,classic,0824cd3d-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:18+00,8,0,27,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"KEY,CREDITCARD",42,"Washington, DC",,38.892212,-77.043074,2023/04/19 22:02:43+00,101088072
-76.9880414835076,38.8673850940536,Good Hope Rd & MLK Ave SE,classic,0824821f-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:18+00,4,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.867373,-76.988039,2023/04/19 22:02:43+00,101088073
-76.9951487268695,38.9027435125132,8th & K St NE,classic,3d88e01e-e071-4638-829c-543410cded50,active,2023/04/19 22:01:18+00,0,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.902732,-76.99515,2023/04/19 22:02:43+00,101088074
-77.0793767301253,38.8921678475833,Rhodes St & 16th St N,classic,0824eea3-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:25+00,12,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.892164,-77.079375,2023/04/19 22:02:43+00,101088075
-76.9372285763518,38.8899438762372,Benning Rd & East Capitol St NE / Benning Rd Metro,classic,0825176c-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:27+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.889935,-76.93723,2023/04/19 22:02:43+00,101088076
-77.0385694304917,38.9098628514033,17th & P St NW,classic,5e828067-2fd6-4168-b150-5409754e734c,active,2023/04/19 22:01:27+00,1,0,18,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.909858,-77.038566,2023/04/19 22:02:43+00,101088077
-76.9753065610877,38.8401145713039,Southern Ave Metro,classic,772ca14a-a964-4745-ab93-37cc472d8ff2,active,2023/04/19 22:01:23+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.840107,-76.9753,2023/04/19 22:02:43+00,101088078
-77.0282472420672,38.9313326459188,11th & Park Rd NW,classic,1e19ca16-ec12-48b9-bbbe-fe878745bb23,active,2023/04/19 22:01:26+00,13,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.931322,-77.028247,2023/04/19 22:02:43+00,101088079
-77.1045693798322,38.8964630230575,Langston Blvd & N Monroe St,classic,0825feb6-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:32+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.896456,-77.104562,2023/04/19 22:02:43+00,101088080
-76.9945753457594,38.8626111202746,Anacostia Metro,classic,08248172-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:29+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.862601,-76.994578,2023/04/19 22:02:43+00,101088081
-77.0021121529908,38.9070766114955,3rd & N St NE,classic,197e33c5-30cf-4007-b7a8-b9b1dfd064e3,active,2023/04/19 22:01:33+00,2,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.907073,-77.002109,2023/04/19 22:02:43+00,101088082
-77.0010268326742,38.7987592412549,Oxon Hill Park & Ride,classic,ccd82461-11b7-4553-b70b-6cb7e5e4f8c2,active,2023/04/19 22:01:29+00,7,1,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.798749,-77.00103,2023/04/19 22:02:43+00,101088083
-77.0167029781023,38.7859119027289,National Harbor Carousel,classic,55d3b43f-4ad3-4d65-889a-560ebe6126bf,active,2023/04/19 22:01:30+00,4,1,10,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.7859,-77.0167,2023/04/19 22:02:43+00,101088084
-77.0181415360202,38.9212363281369,4th & College St NW,classic,60b9672e-7668-431b-801b-affaccb680bb,active,2023/04/19 22:01:37+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.921233,-77.018135,2023/04/19 22:02:43+00,101088085
-77.2318253524573,38.9326465659651,Tysons West Transit Center,classic,082637a5-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:41+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.932636,-77.231825,2023/04/19 22:02:43+00,101088086
-77.1008018813877,38.80816561864,Wheeler Ave & S. Floyd St.,classic,8e3245e2-f310-4173-9c2d-9ad00587a23c,active,2023/04/19 22:01:36+00,2,0,9,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",40,"Alexandria, VA",,38.808161,-77.100796,2023/04/19 22:02:43+00,101088087
-77.0009006729649,38.8360093238993,4th St & Mississippi Ave SE,classic,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,active,2023/04/19 22:01:39+00,5,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.836,-77.0009,2023/04/19 22:02:43+00,101088088
-77.0397841962268,38.8966111525519,17th St & New York Ave NW,classic,47ea64ba-00cd-4762-a90c-240244d1e4c8,active,2023/04/19 22:01:39+00,14,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.896604,-77.039778,2023/04/19 22:02:43+00,101088089
-76.9786284283634,38.9019399150148,Maryland Ave & 17th St NE,classic,06a14329-dedb-4152-b237-e59afccd8d42,active,2023/04/19 22:01:39+00,0,0,19,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.901935,-76.978627,2023/04/19 22:02:43+00,101088090
-77.1831832138056,38.8901594183817,Founders Row/W Broad St & West St,classic,37ea9197-6332-4bf7-8940-d3641f288869,active,2023/04/19 22:01:40+00,7,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,"Falls Church, VA",,38.890155,-77.183178,2023/04/19 22:02:43+00,101088091
-76.9418705051669,39.0778846265424,Briggs Chaney Park & Ride,classic,ac598bfa-89c4-4229-a397-a6279b4cd536,active,2023/04/19 22:01:45+00,17,0,6,2,0,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.077875,-76.941867,2023/04/19 22:02:43+00,101088092
-77.0530999450978,38.8209440940769,Monroe Ave & Leslie Ave,classic,0825f9b6-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:46+00,0,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.820932,-77.053096,2023/04/19 22:02:43+00,101088093
-77.3267597303404,38.9708132137423,Ring Rd & North Shore Dr,classic,bc5c6cf3-1c33-457f-a13d-f358c9909dc2,active,2023/04/19 22:01:42+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.970807,-77.326761,2023/04/19 22:02:43+00,101088094
-77.027314717802,38.9055870593997,11th & M St NW,classic,0824de05-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:43+00,5,1,16,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.905579,-77.027313,2023/04/19 22:02:43+00,101088095
-76.9845181507217,38.8550161181832,Stanton Square SE,classic,eab74a15-a9dd-4813-a6a9-c445782f6920,active,2023/04/19 22:01:47+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.855004,-76.984512,2023/04/19 22:02:43+00,101088096
-77.2266421651678,38.9275580124575,Park Run & Onyx Dr,classic,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,active,2023/04/19 22:01:53+00,5,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.92755,-77.226644,2023/04/19 22:02:43+00,101088097
-77.0783237398286,38.8989878950238,21st St & N Pierce St,classic,0825ff20-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:53+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.898984,-77.078317,2023/04/19 22:02:43+00,101088098
-77.084264890738,38.8635177143763,Penrose Sq/Columbia Pike & S Barton St,classic,71686e8c-9f47-4a65-8840-c7276be3786e,active,2023/04/19 22:01:51+00,9,0,6,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.863508,-77.084259,2023/04/19 22:02:43+00,101088099
-77.3540652735243,38.9388081866269,Olde Crafts Dr and Cartwright Pl,classic,bc4fc3e2-2050-4571-851b-47f062319f95,active,2023/04/19 22:01:50+00,5,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.938797,-77.354067,2023/04/19 22:02:43+00,101088100
-77.1134567740003,39.0629087440413,Fishers Ln & Rock Creek Mill Rd,classic,66cac629-904e-4186-8431-44983be40985,active,2023/04/19 22:01:49+00,11,1,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.0629,-77.113454,2023/04/19 22:02:43+00,101088101
-77.3553042241764,38.9490199017115,Vy Reston Heights,classic,84223eb6-9964-4bd7-85f0-2b6a316c3ba1,active,2023/04/19 22:01:54+00,8,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.949008,-77.355299,2023/04/19 22:02:43+00,101088102
-77.0402955791729,38.8019503060643,Duke St & Strand (Robinson Terminal),classic,66fe4efd-f6de-4300-9b35-82e3aea013e5,active,2023/04/19 22:01:56+00,1,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.801947,-77.040293,2023/04/19 22:02:43+00,101088103
-77.3393958910249,38.9466169000994,Wiehle-Reston Metro South,classic,08263b08-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:57+00,13,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,"Fairfax, VA",,38.946608,-77.339391,2023/04/19 22:02:43+00,101088104
-77.227423664959,38.9230883544184,Greensboro & International Dr,classic,0826410b-1f3f-11e7-bf6b-3863bb334450,active,2023/04/19 22:01:59+00,7,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.923083,-77.227417,2023/04/19 22:02:43+00,101088105
-77.0428988818543,38.9003034793682,19th St & Pennsylvania Ave NW,classic,14,active,2023/04/19 19:10:24+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.9003,-77.0429,2023/04/19 22:02:43+00,101088106
-77.032201107953,38.9268094503574,14th & Harvard St NW,classic,19,active,2023/04/19 21:44:00+00,16,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.9268,-77.0322,2023/04/19 22:02:43+00,101088107
-77.0476407613226,38.9232098562661,Calvert & Biltmore St NW,classic,20,active,2023/04/19 20:53:21+00,15,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.923203,-77.047637,2023/04/19 22:02:43+00,101088108
-77.038800488688,38.9319061504705,Lamont & Mt Pleasant NW,classic,21,active,2023/04/19 21:52:41+00,11,0,8,8,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.9319,-77.0388,2023/04/19 22:02:43+00,101088109
-77.0320104120691,38.9130537857071,14th & R St NW,classic,24,active,2023/04/19 21:59:08+00,8,0,10,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.913046,-77.032008,2023/04/19 22:02:43+00,101088110
